rank,docid,score,qid,label,query
79,714808,18.6,1117099,3,what is a active margin
-1,7504911,-1.0,1117099,2,what is a active margin
-1,7541965,-1.0,1117099,2,what is a active margin
673,7879723,15.46,1117099,1,what is a active margin
440,7879730,15.96,1117099,1,what is a active margin
917,7959195,15.03,1117099,1,what is a active margin
0,8093931,26.16,1117099,3,what is a active margin
29,8093932,21.48,1117099,3,what is a active margin
20,8093934,22.28,1117099,3,what is a active margin
-1,697158,-1.0,1117099,1,what is a active margin
36,4775947,20.89,1117099,2,what is a active margin
1,1798612,25.41,1117099,3,what is a active margin
-1,2058940,-1.0,1117099,2,what is a active margin
-1,2153481,-1.0,1117099,1,what is a active margin
-1,2153487,-1.0,1117099,1,what is a active margin
5,1798620,24.36,1117099,3,what is a active margin
101,2504563,17.74,1117099,2,what is a active margin
-1,2515909,-1.0,1117099,2,what is a active margin
-1,2579691,-1.0,1117099,2,what is a active margin
-1,2605637,-1.0,1117099,1,what is a active margin
45,1798619,20.35,1117099,2,what is a active margin
93,1798614,18.03,1117099,3,what is a active margin
71,1389420,18.9,1117099,3,what is a active margin
-1,1440192,-1.0,1117099,2,what is a active margin
23,1445087,21.96,1117099,2,what is a active margin
-1,1565783,-1.0,1117099,1,what is a active margin
-1,1652329,-1.0,1117099,2,what is a active margin
-1,1682790,-1.0,1117099,1,what is a active margin
-1,1687526,-1.0,1117099,3,what is a active margin
-1,2790381,-1.0,1117099,2,what is a active margin
-1,3906412,-1.0,1117099,1,what is a active margin
-1,3951178,-1.0,1117099,1,what is a active margin
395,4059509,16.06,1117099,3,what is a active margin
685,4393946,15.42,1117099,3,what is a active margin
-1,4393950,-1.0,1117099,2,what is a active margin
-1,4393951,-1.0,1117099,1,what is a active margin
-1,4441319,-1.0,1117099,1,what is a active margin
-1,444196,-1.0,1117099,2,what is a active margin
10,4458506,23.69,1117099,1,what is a active margin
54,4458509,19.75,1117099,3,what is a active margin
102,4458510,17.74,1117099,2,what is a active margin
2,4458512,25.35,1117099,3,what is a active margin
-1,4573811,-1.0,1117099,3,what is a active margin
-1,458682,-1.0,1117099,1,what is a active margin
-1,4698655,-1.0,1117099,2,what is a active margin
16,4441325,22.7,1117099,3,what is a active margin
-1,3859042,-1.0,1117099,2,what is a active margin
-1,2790382,-1.0,1117099,3,what is a active margin
-1,2790384,-1.0,1117099,2,what is a active margin
-1,317868,-1.0,1117099,1,what is a active margin
521,334611,15.72,1117099,2,what is a active margin
3,334615,24.67,1117099,1,what is a active margin
839,3349609,15.14,1117099,1,what is a active margin
28,3349612,21.49,1117099,3,what is a active margin
-1,3398083,-1.0,1117099,1,what is a active margin
-1,3412243,-1.0,1117099,1,what is a active margin
-1,3781003,-1.0,1117099,2,what is a active margin
-1,3780997,-1.0,1117099,2,what is a active margin
-1,3607850,-1.0,1117099,2,what is a active margin
63,3543106,19.19,1117099,3,what is a active margin
-1,3440615,-1.0,1117099,2,what is a active margin
-1,3435986,-1.0,1117099,1,what is a active margin
269,6392403,19.98,1121402,2,what can contour plowing reduce
10,7125978,39.19,1121402,1,what can contour plowing reduce
-1,5576063,-1.0,1121402,1,what can contour plowing reduce
922,6001847,15.71,1121402,2,what can contour plowing reduce
41,7125980,25.51,1121402,2,what can contour plowing reduce
33,7125982,27.75,1121402,1,what can contour plowing reduce
27,8052620,32.98,1121402,2,what can contour plowing reduce
20,8052621,35.8,1121402,2,what can contour plowing reduce
0,8052622,46.93,1121402,1,what can contour plowing reduce
64,8052623,23.34,1121402,2,what can contour plowing reduce
2,8052624,46.88,1121402,2,what can contour plowing reduce
31,8089444,29.82,1121402,2,what can contour plowing reduce
22,8235730,34.49,1121402,2,what can contour plowing reduce
16,8052619,37.55,1121402,2,what can contour plowing reduce
19,7125981,35.83,1121402,2,what can contour plowing reduce
25,8052617,34.1,1121402,2,what can contour plowing reduce
14,7125983,38.04,1121402,2,what can contour plowing reduce
18,7125985,36.5,1121402,1,what can contour plowing reduce
95,7125987,22.36,1121402,2,what can contour plowing reduce
1,5189913,46.88,1121402,2,what can contour plowing reduce
-1,182371,-1.0,1121402,1,what can contour plowing reduce
12,182372,38.55,1121402,2,what can contour plowing reduce
4,182373,44.15,1121402,1,what can contour plowing reduce
28,188209,32.8,1121402,1,what can contour plowing reduce
24,188210,34.25,1121402,1,what can contour plowing reduce
5,182370,43.91,1121402,1,what can contour plowing reduce
26,188211,33.7,1121402,1,what can contour plowing reduce
21,188214,35.22,1121402,1,what can contour plowing reduce
8,188215,40.95,1121402,1,what can contour plowing reduce
23,188216,34.29,1121402,1,what can contour plowing reduce
7,188217,41.78,1121402,1,what can contour plowing reduce
9,188218,40.63,1121402,1,what can contour plowing reduce
3,188213,45.27,1121402,2,what can contour plowing reduce
11,182369,38.55,1121402,2,what can contour plowing reduce
6,182368,43.66,1121402,2,what can contour plowing reduce
-1,182367,-1.0,1121402,2,what can contour plowing reduce
13,182364,38.53,1121402,1,what can contour plowing reduce
17,182365,36.5,1121402,1,what can contour plowing reduce
813,182366,16.26,1121402,2,what can contour plowing reduce
34,3785309,27.69,1121402,1,what can contour plowing reduce
15,3785310,37.67,1121402,1,what can contour plowing reduce
38,4449267,26.2,1121402,2,what can contour plowing reduce
30,3785308,30.1,1121402,2,what can contour plowing reduce
-1,3785307,-1.0,1121402,1,what can contour plowing reduce
29,4449258,31.92,1121402,1,what can contour plowing reduce
111,3511789,22.04,1121402,1,what can contour plowing reduce
-1,8049586,-1.0,1121709,1,what are the three percenters
-1,8049584,-1.0,1121709,2,what are the three percenters
-1,8049577,-1.0,1121709,1,what are the three percenters
-1,8049578,-1.0,1121709,1,what are the three percenters
355,8049580,11.33,1121709,1,what are the three percenters
-1,8049582,-1.0,1121709,1,what are the three percenters
-1,8049583,-1.0,1121709,2,what are the three percenters
-1,8049585,-1.0,1121709,1,what are the three percenters
-1,3423067,-1.0,1121709,2,what are the three percenters
-1,3423059,-1.0,1121709,1,what are the three percenters
-1,3423060,-1.0,1121709,1,what are the three percenters
-1,3423062,-1.0,1121709,1,what are the three percenters
48,2494574,19.32,1124210,2,tracheids are part of
3,2494577,26.46,1124210,2,tracheids are part of
17,2461683,23.41,1124210,2,tracheids are part of
123,2604564,13.43,1124210,2,tracheids are part of
38,2433603,19.92,1124210,2,tracheids are part of
107,2451197,14.84,1124210,1,tracheids are part of
64,2433609,18.22,1124210,2,tracheids are part of
47,2433604,19.32,1124210,2,tracheids are part of
71,2399822,17.71,1124210,2,tracheids are part of
46,2433601,19.32,1124210,2,tracheids are part of
36,2608221,20.24,1124210,1,tracheids are part of
94,2859501,16.34,1124210,2,tracheids are part of
95,284020,16.15,1124210,1,tracheids are part of
105,2825130,15.34,1124210,2,tracheids are part of
102,2806527,15.56,1124210,2,tracheids are part of
83,2753148,16.78,1124210,2,tracheids are part of
-1,2728449,-1.0,1124210,2,tracheids are part of
19,2728448,23.36,1124210,2,tracheids are part of
-1,2728447,-1.0,1124210,1,tracheids are part of
-1,2728445,-1.0,1124210,2,tracheids are part of
35,2685123,20.9,1124210,2,tracheids are part of
37,2650269,20.22,1124210,2,tracheids are part of
58,2258599,18.6,1124210,2,tracheids are part of
4,2258597,25.88,1124210,2,tracheids are part of
12,1689639,24.79,1124210,2,tracheids are part of
53,131190,19.03,1124210,3,tracheids are part of
41,1244877,19.62,1124210,2,tracheids are part of
77,181175,17.24,1124210,2,tracheids are part of
20,181177,23.15,1124210,2,tracheids are part of
14,2258596,24.18,1124210,2,tracheids are part of
0,2258595,29.07,1124210,2,tracheids are part of
10,2258594,25.06,1124210,2,tracheids are part of
55,2258593,19.02,1124210,2,tracheids are part of
16,2258592,23.89,1124210,3,tracheids are part of
5,2258591,25.85,1124210,2,tracheids are part of
11,2258598,25.04,1124210,2,tracheids are part of
-1,2089537,-1.0,1124210,3,tracheids are part of
89,2070515,16.57,1124210,2,tracheids are part of
98,2089544,15.95,1124210,1,tracheids are part of
79,2958020,17.24,1124210,2,tracheids are part of
119,6891517,13.87,1124210,2,tracheids are part of
103,6891518,15.56,1124210,2,tracheids are part of
68,7146478,17.96,1124210,2,tracheids are part of
57,7203360,18.75,1124210,2,tracheids are part of
-1,7203367,-1.0,1124210,2,tracheids are part of
100,7224093,15.75,1124210,2,tracheids are part of
65,7224102,18.22,1124210,2,tracheids are part of
110,7228448,14.67,1124210,2,tracheids are part of
104,7443583,15.56,1124210,2,tracheids are part of
118,6737733,13.87,1124210,2,tracheids are part of
122,6472110,13.72,1124210,1,tracheids are part of
96,6498977,16.15,1124210,2,tracheids are part of
124,6507991,13.29,1124210,2,tracheids are part of
43,6507996,19.6,1124210,2,tracheids are part of
27,6541864,22.08,1124210,2,tracheids are part of
13,6541866,24.35,1124210,2,tracheids are part of
63,6541868,18.23,1124210,2,tracheids are part of
54,6620551,19.03,1124210,2,tracheids are part of
15,6636931,24.02,1124210,2,tracheids are part of
76,6636936,17.47,1124210,1,tracheids are part of
25,6720368,22.94,1124210,2,tracheids are part of
87,6737727,16.68,1124210,2,tracheids are part of
129,6737728,12.39,1124210,2,tracheids are part of
69,6737729,17.96,1124210,2,tracheids are part of
-1,7443585,-1.0,1124210,3,tracheids are part of
50,7443588,19.32,1124210,2,tracheids are part of
-1,8355479,-1.0,1124210,2,tracheids are part of
22,8355483,23.0,1124210,2,tracheids are part of
61,8406413,18.48,1124210,1,tracheids are part of
120,8492302,13.87,1124210,2,tracheids are part of
8,8492305,25.46,1124210,2,tracheids are part of
91,8547690,16.57,1124210,2,tracheids are part of
84,8558068,16.78,1124210,3,tracheids are part of
92,8650639,16.35,1124210,2,tracheids are part of
85,8650642,16.78,1124210,2,tracheids are part of
51,8802909,19.32,1124210,2,tracheids are part of
86,8828525,16.78,1124210,2,tracheids are part of
82,92049,17.01,1124210,2,tracheids are part of
26,931162,22.74,1124210,1,tracheids are part of
24,931165,22.94,1124210,2,tracheids are part of
66,943794,18.08,1124210,1,tracheids are part of
-1,8355478,-1.0,1124210,3,tracheids are part of
21,7443586,23.15,1124210,2,tracheids are part of
42,8355477,19.62,1124210,2,tracheids are part of
40,7695217,19.75,1124210,2,tracheids are part of
30,7806221,21.98,1124210,2,tracheids are part of
73,7806222,17.71,1124210,2,tracheids are part of
127,7942804,12.89,1124210,2,tracheids are part of
117,7942807,13.93,1124210,2,tracheids are part of
131,7942808,11.6,1124210,1,tracheids are part of
2,8026735,27.98,1124210,2,tracheids are part of
6,8026737,25.79,1124210,2,tracheids are part of
74,8026738,17.71,1124210,1,tracheids are part of
1,8026740,28.67,1124210,2,tracheids are part of
28,8026743,22.07,1124210,2,tracheids are part of
80,8087696,17.24,1124210,1,tracheids are part of
32,8087702,21.78,1124210,2,tracheids are part of
72,7146473,17.71,1124210,1,tracheids are part of
62,6255796,18.34,1124210,2,tracheids are part of
101,4002454,15.57,1124210,2,tracheids are part of
45,4002456,19.45,1124210,2,tracheids are part of
130,4090499,11.71,1124210,2,tracheids are part of
75,4174699,17.47,1124210,1,tracheids are part of
31,4303129,21.78,1124210,2,tracheids are part of
34,4535489,21.25,1124210,1,tracheids are part of
49,4616435,19.32,1124210,1,tracheids are part of
132,4618354,11.1,1124210,2,tracheids are part of
